Timestamp,Velocidade de produção (m/min),Tensão da corda (N),Torque do motor (Nm),Comprimento da corda (m),Espessura/diâmetro da corda (mm),Torção (twist) (voltas/m),Homogeneidade (score 0-100),Alinhamento de fios (score 0-100),Temperatura (°C),Umidade (%),Vibração de motores (mm/s),Consumo de energia (kWh),Estado de sensores e atuadores,Paradas de emergência,Coberturas ou proteções abertas,Alarmes e falhas
2025-08-07 12:29:00,47.19,205.89,29.05,624.55,10.03,5.28,98.01,98.81,24.97,55.51,0.58,1.58,OK,Não,Não,OK
2025-08-07 12:30:00,48.15,184.02,30.89,625.35,9.88,5.31,96.58,97.88,24.71,60.19,0.58,1.46,OK,Não,Não,OK
2025-08-07 12:31:00,47.3,204.62,29.05,626.14,9.98,5.18,98.98,99.51,25.11,62.39,0.6,1.58,OK,Não,Não,OK
2025-08-07 12:32:00,48.05,220.24,29.65,626.94,10.06,4.85,97.73,97.78,22.05,60.55,0.69,1.38,OK,Não,Não,OK
2025-08-07 12:33:00,52.11,186.37,31.12,627.81,9.84,4.94,96.61,97.97,26.98,55.96,0.61,1.51,OK,Não,Não,OK
2025-08-07 12:34:00,48.1,201.9,30.63,628.61,10.02,5.03,99.35,98.17,25.01,61.04,0.49,1.55,OK,Não,Não,OK
2025-08-07 12:35:00,55.26,193.38,30.4,629.53,10.01,4.86,100.0,98.7,25.64,60.48,0.39,1.58,OK,Não,Não,OK
2025-08-07 12:36:00,50.99,204.26,29.49,630.38,10.0,5.34,97.96,98.64,27.65,59.31,0.54,1.45,OK,Não,Não,OK
2025-08-07 12:37:00,50.37,200.19,30.56,631.22,10.1,5.03,100.0,97.52,25.65,60.36,0.48,1.5,OK,Não,Não,OK
2025-08-07 12:38:00,48.28,193.59,29.81,632.03,10.03,4.46,98.09,97.47,22.69,57.21,0.57,1.35,OK,Não,Não,OK
2025-08-07 12:39:00,51.4,204.88,30.69,632.89,10.15,5.07,97.62,98.64,24.87,60.1,0.41,1.49,OK,Não,Não,OK
2025-08-07 12:40:00,48.85,218.04,29.25,633.7,9.9,4.93,97.37,98.72,26.01,60.96,0.47,1.61,OK,Não,Não,OK
2025-08-07 12:41:00,50.24,198.09,29.73,634.54,10.01,4.99,99.64,97.61,25.08,58.61,0.5,1.47,OK,Não,Não,OK
2025-08-07 12:42:00,55.12,207.2,28.52,635.46,10.01,4.93,97.22,96.41,27.56,59.06,0.41,1.43,OK,Não,Não,OK
2025-08-07 12:43:00,49.81,187.07,29.95,636.29,9.89,5.16,98.74,97.79,23.72,58.86,0.5,1.58,OK,Não,Não,OK
2025-08-07 12:44:00,52.3,190.44,28.78,637.16,10.1,5.22,97.44,98.62,26.87,59.05,0.58,1.73,OK,Não,Não,OK
2025-08-07 12:45:00,48.59,204.72,28.33,637.97,10.23,5.06,97.54,99.81,26.26,58.34,0.69,1.72,OK,Não,Não,OK
2025-08-07 12:46:00,49.93,214.84,30.39,638.8,10.0,4.93,99.03,96.8,25.13,58.46,0.43,1.53,OK,Não,Não,OK
2025-08-07 12:47:00,53.54,203.56,30.32,639.69,10.05,4.99,97.62,97.57,25.5,61.03,0.59,1.58,OK,Não,Não,OK
2025-08-07 12:48:00,48.75,196.87,31.17,640.5,10.01,5.0,97.6,97.61,23.53,56.51,0.3,1.66,OK,Não,Não,OK
2025-08-07 12:49:00,53.62,199.99,29.35,641.4,9.93,4.84,99.13,99.36,24.54,60.37,0.5,1.52,OK,Não,Não,OK
2025-08-07 12:50:00,51.42,187.5,30.61,642.25,9.82,5.12,99.6,97.97,25.87,61.03,0.51,1.55,Falha,Não,Não,Alerta: Falha de Sensor
2025-08-07 12:51:00,48.88,206.05,30.83,643.07,9.93,5.09,98.64,97.09,24.78,57.29,0.58,1.47,OK,Não,Não,OK
2025-08-07 12:52:00,51.26,208.82,30.67,643.92,9.86,5.31,97.35,98.56,25.09,59.85,0.45,1.74,OK,Não,Não,OK
2025-08-07 12:53:00,51.95,195.48,28.76,644.79,10.17,5.25,97.49,97.6,26.49,58.17,0.52,1.57,OK,Não,Não,OK
2025-08-07 12:54:00,51.24,195.3,30.22,645.64,9.99,4.86,98.08,96.78,22.14,62.27,0.61,1.47,OK,Não,Não,OK
2025-08-07 12:55:00,46.86,202.66,30.55,646.42,9.97,5.16,98.32,97.11,25.55,59.59,0.39,1.44,OK,Não,Não,OK
2025-08-07 12:56:00,48.55,195.63,30.01,647.23,10.09,4.81,97.01,99.73,27.66,62.95,0.3,1.31,OK,Não,Não,OK
2025-08-07 12:57:00,49.5,199.34,26.87,648.06,9.89,5.14,98.72,98.38,24.43,62.64,0.61,1.34,OK,Não,Não,OK
2025-08-07 12:58:00,49.85,221.0,30.24,648.89,9.92,4.9,98.09,98.11,23.13,60.61,0.4,1.43,OK,Não,Não,OK
2025-08-07 12:59:00,51.24,197.53,33.32,649.74,10.01,4.8,96.28,97.75,24.42,64.29,0.55,1.59,OK,Não,Não,OK
2025-08-07 13:00:00,50.36,196.42,29.46,650.58,10.1,5.06,97.07,98.29,22.72,56.85,0.7,1.53,OK,Não,Não,OK
2025-08-07 13:01:00,47.33,193.52,28.91,651.37,10.05,4.47,97.5,98.28,25.34,62.89,0.58,1.37,OK,Não,Não,OK
2025-08-07 13:02:00,50.76,207.44,30.56,652.22,10.02,4.65,97.93,98.29,24.89,59.46,0.4,1.41,OK,Não,Não,OK
2025-08-07 13:03:00,51.22,198.19,30.47,653.07,10.01,4.96,99.89,98.11,25.48,59.75,0.35,1.53,OK,Não,Não,OK
2025-08-07 13:04:00,51.12,193.51,31.79,653.92,10.04,5.02,98.24,98.87,24.8,59.08,0.42,1.67,OK,Não,Não,OK
2025-08-07 13:05:00,52.16,213.21,28.11,654.79,10.02,4.93,97.16,98.02,25.29,57.1,0.52,1.39,OK,Não,Não,OK
2025-08-07 13:06:00,51.67,214.2,31.1,655.65,9.9,4.68,98.22,97.02,25.68,61.14,0.48,1.55,OK,Não,Não,OK
2025-08-07 13:07:00,50.92,194.0,30.89,656.5,10.0,4.84,97.65,97.39,23.2,57.52,0.64,1.46,OK,Não,Não,OK
2025-08-07 13:08:00,49.86,181.33,29.79,657.33,9.89,5.08,98.32,96.02,25.52,58.82,0.57,1.46,OK,Não,Não,OK
2025-08-07 13:09:00,46.68,210.08,30.51,658.11,10.01,5.12,98.58,100.0,27.17,58.91,0.43,1.38,OK,Não,Não,OK
2025-08-07 13:10:00,50.86,193.15,31.54,658.96,9.95,5.0,99.21,98.86,23.56,61.99,0.58,1.56,OK,Não,Não,OK
2025-08-07 13:11:00,50.42,207.91,31.31,659.8,10.25,5.23,97.98,97.17,25.46,59.85,0.65,1.45,OK,Não,Não,OK
2025-08-07 13:12:00,50.54,180.3,28.29,660.64,10.0,5.08,99.64,97.72,26.94,55.11,0.47,1.46,OK,Não,Não,OK
2025-08-07 13:13:00,47.45,208.93,31.23,661.43,9.86,4.85,98.91,97.36,23.27,58.2,0.55,1.6,OK,Não,Não,OK
2025-08-07 13:14:00,47.84,187.89,29.9,662.23,9.99,4.94,97.29,99.54,26.2,56.88,0.41,1.6,OK,Não,Não,OK
2025-08-07 13:15:00,52.11,207.31,30.11,663.1,10.05,4.72,100.0,96.58,24.67,61.0,0.49,1.43,OK,Não,Não,OK
2025-08-07 13:16:00,49.92,200.14,30.11,663.93,10.17,4.98,98.33,98.11,26.52,57.63,0.41,1.53,OK,Não,Não,OK
2025-08-07 13:17:00,51.36,190.46,29.77,664.79,9.94,5.22,97.16,97.89,23.76,58.79,0.62,1.59,OK,Não,Não,OK
2025-08-07 13:18:00,50.06,195.93,31.79,665.62,9.84,5.14,99.65,98.83,24.99,63.5,0.45,1.48,OK,Não,Não,OK
2025-08-07 13:19:00,50.06,206.86,29.87,666.46,10.08,5.28,100.0,97.9,22.72,61.27,0.54,1.57,OK,Não,Não,OK
2025-08-07 13:20:00,51.88,201.06,28.32,667.32,9.86,4.94,97.97,96.24,25.66,57.67,0.56,1.47,OK,Não,Não,OK
2025-08-07 13:21:00,48.97,205.84,29.41,668.14,9.96,5.27,97.5,97.75,25.67,61.65,0.81,1.47,OK,Não,Não,OK
2025-08-07 13:22:00,50.19,219.76,30.27,668.97,9.97,4.96,97.83,97.03,25.81,58.56,0.47,1.41,OK,Não,Não,OK
2025-08-07 13:23:00,49.08,184.36,31.84,669.79,9.99,5.29,98.71,98.08,25.74,61.65,0.42,1.67,OK,Não,Não,OK
2025-08-07 13:24:00,49.13,216.17,30.9,670.61,10.07,5.0,99.28,99.43,24.86,59.18,0.49,1.45,OK,Não,Não,OK
2025-08-07 13:25:00,49.38,201.04,28.72,671.43,9.93,5.14,98.57,96.26,22.78,58.08,0.41,1.42,OK,Não,Não,OK
2025-08-07 13:26:00,50.44,191.01,33.73,672.27,9.97,5.3,98.1,97.2,26.49,57.89,0.45,1.4,OK,Não,Não,OK
2025-08-07 13:27:00,49.04,186.7,30.4,673.09,10.0,4.96,99.5,97.45,24.94,60.58,0.57,1.51,OK,Não,Não,OK
2025-08-07 13:28:00,52.51,198.11,31.91,673.97,10.01,5.04,97.69,97.62,25.59,61.83,0.43,1.4,OK,Não,Não,OK
2025-08-07 13:29:00,48.21,209.22,29.77,674.77,10.01,5.26,99.03,98.74,24.72,60.74,0.56,1.43,OK,Não,Não,OK
2025-08-07 13:30:00,49.63,198.72,30.8,675.6,10.04,4.97,97.71,97.83,27.94,59.13,0.56,1.58,OK,Não,Não,OK
2025-08-07 13:31:00,49.12,215.11,31.26,676.42,10.08,4.74,98.43,98.42,24.15,56.41,0.52,1.54,OK,Não,Não,OK
2025-08-07 13:32:00,52.89,185.49,31.83,677.3,10.04,5.43,97.89,97.37,24.09,58.72,1.6,2.38,OK,Não,Não,Alerta: Vibração Alta
2025-08-07 13:33:00,50.39,199.88,31.59,678.14,10.05,4.91,97.94,98.23,22.66,57.5,0.47,1.57,OK,Não,Não,OK
2025-08-07 13:34:00,52.06,187.48,31.31,679.0,9.84,5.03,97.62,98.78,25.17,62.74,0.3,1.5,OK,Não,Não,OK
2025-08-07 13:35:00,47.03,203.64,29.53,679.79,10.01,5.23,99.34,97.27,27.79,59.2,0.51,1.61,OK,Não,Não,OK
2025-08-07 13:36:00,50.53,208.87,29.14,680.63,10.05,4.88,97.27,98.78,25.19,60.6,0.51,1.64,OK,Não,Não,OK
2025-08-07 13:37:00,51.78,195.79,30.5,681.49,10.07,4.8,97.26,98.05,25.34,59.31,0.46,1.34,OK,Não,Não,OK
2025-08-07 13:38:00,50.16,173.96,31.4,682.33,9.93,5.05,100.0,99.05,26.46,60.86,0.56,1.58,OK,Não,Não,OK
2025-08-07 13:39:00,52.13,201.99,29.67,683.2,9.93,4.64,98.98,97.8,25.24,61.44,0.58,1.66,OK,Não,Não,OK
2025-08-07 13:40:00,48.97,204.37,31.6,684.01,9.94,4.94,95.61,98.38,26.8,64.66,0.52,1.52,OK,Não,Não,OK
2025-08-07 13:41:00,52.82,204.04,32.18,684.89,10.05,5.05,97.43,97.96,27.02,59.09,0.51,1.57,OK,Não,Não,OK
2025-08-07 13:42:00,54.6,212.36,28.63,685.8,10.1,4.95,96.19,97.9,24.11,62.09,0.62,1.52,OK,Não,Não,OK
2025-08-07 13:43:00,49.27,189.29,28.74,686.63,9.96,4.69,97.05,98.26,22.85,60.56,0.39,1.6,OK,Não,Não,OK
2025-08-07 13:44:00,49.11,206.8,29.79,687.44,10.09,5.32,94.86,98.54,26.03,58.84,0.47,1.54,OK,Não,Não,OK
2025-08-07 13:45:00,52.91,211.93,30.46,688.33,10.01,5.02,97.86,96.75,25.48,58.99,0.6,1.3,OK,Não,Não,OK
2025-08-07 13:46:00,53.16,182.21,29.21,689.21,9.99,5.29,96.86,99.43,23.43,60.94,0.55,1.49,OK,Não,Não,OK
2025-08-07 13:47:00,48.95,203.2,32.03,690.03,9.98,4.95,98.06,96.14,23.98,59.41,0.48,1.48,OK,Não,Não,OK
2025-08-07 13:48:00,49.16,194.96,30.64,690.85,10.07,4.82,96.37,97.32,23.98,60.21,0.54,1.57,OK,Não,Não,OK
2025-08-07 13:49:00,49.44,199.18,30.06,691.67,10.03,5.05,98.08,97.91,25.22,61.33,0.45,1.62,OK,Não,Não,OK
2025-08-07 13:50:00,47.31,203.48,27.85,692.46,10.23,4.96,97.59,98.41,26.5,64.99,0.52,1.48,OK,Não,Não,OK
2025-08-07 13:51:00,48.16,195.13,28.03,693.26,9.91,4.76,99.5,99.58,26.58,60.06,0.57,1.38,OK,Não,Não,OK
2025-08-07 13:52:00,47.99,193.24,30.42,694.06,10.05,5.29,99.41,96.14,26.19,57.74,0.63,1.53,OK,Não,Não,OK
2025-08-07 13:53:00,48.46,200.34,26.8,694.87,9.95,4.88,98.79,97.49,24.56,60.8,0.57,1.42,OK,Não,Não,OK
2025-08-07 13:54:00,49.93,189.13,31.52,695.7,9.91,4.63,97.67,95.87,28.33,59.03,0.64,1.44,OK,Não,Não,OK
2025-08-07 13:55:00,50.47,189.14,29.76,696.54,10.0,5.27,99.99,98.03,25.05,63.79,0.36,1.74,OK,Não,Não,OK
2025-08-07 13:56:00,53.1,206.79,34.86,697.43,10.01,4.9,96.45,98.27,24.42,59.01,0.28,1.43,OK,Não,Não,OK
2025-08-07 13:57:00,48.0,188.51,33.46,698.23,10.29,4.88,96.6,99.59,22.95,60.04,0.28,1.34,OK,Não,Não,OK
2025-08-07 13:58:00,51.97,206.66,29.73,699.09,9.98,4.65,97.92,98.12,24.48,61.25,0.61,1.56,OK,Não,Não,OK
2025-08-07 13:59:00,49.57,204.63,29.84,699.92,9.89,5.35,100.0,99.04,25.66,60.98,0.56,1.57,OK,Não,Não,OK
2025-08-07 14:00:00,49.9,182.74,31.49,700.75,10.03,4.74,97.8,98.58,22.62,62.78,0.43,1.59,OK,Não,Não,OK
2025-08-07 14:01:00,51.35,193.22,32.55,701.61,9.79,5.01,97.82,97.56,23.57,61.33,0.46,1.58,OK,Não,Não,OK
2025-08-07 14:02:00,47.75,211.94,27.54,702.4,9.99,5.18,96.56,96.59,24.3,64.69,0.53,1.51,OK,Não,Não,OK
2025-08-07 14:03:00,50.76,190.19,27.32,703.25,10.0,5.08,98.95,98.28,23.84,60.9,0.43,1.52,OK,Não,Não,OK
2025-08-07 14:04:00,50.33,195.36,29.07,704.09,10.08,4.99,98.95,96.51,23.71,62.6,0.42,1.59,OK,Não,Não,OK
2025-08-07 14:05:00,50.98,204.62,30.87,704.94,10.1,4.66,98.79,99.3,26.69,59.06,0.43,1.66,OK,Não,Não,OK
2025-08-07 14:06:00,50.58,207.83,30.75,705.78,9.95,4.84,97.37,97.84,22.52,63.95,0.43,1.37,OK,Não,Não,OK
2025-08-07 14:07:00,54.91,197.48,31.6,706.7,9.98,5.04,97.29,99.2,25.26,59.3,0.5,1.44,OK,Não,Não,OK
2025-08-07 14:08:00,48.72,194.02,28.2,707.51,9.92,4.84,96.71,97.52,25.78,62.97,0.67,1.56,OK,Não,Não,OK
2025-08-07 14:09:00,48.94,214.22,26.53,708.32,9.89,5.04,98.08,98.27,24.27,61.78,0.4,1.53,OK,Não,Não,OK
2025-08-07 14:10:00,48.75,217.39,31.29,709.14,10.03,5.14,96.92,98.21,24.66,60.13,0.49,1.32,OK,Não,Não,OK
2025-08-07 14:11:00,48.89,209.79,28.76,709.95,9.87,5.19,96.82,97.95,24.94,62.99,0.55,1.44,OK,Não,Não,OK
2025-08-07 14:12:00,48.73,200.85,26.97,710.76,9.96,4.75,97.58,97.57,25.95,59.98,0.55,1.53,OK,Não,Não,OK
2025-08-07 14:13:00,52.38,191.92,30.22,711.64,9.9,5.44,97.51,98.39,27.3,62.74,0.45,1.5,OK,Não,Não,OK
2025-08-07 14:14:00,52.84,191.7,31.19,712.52,10.05,5.15,97.46,97.07,23.07,60.76,0.56,1.46,OK,Não,Não,OK
2025-08-07 14:15:00,48.86,205.23,29.82,713.33,10.18,5.0,98.47,96.79,23.63,59.25,0.54,1.73,OK,Não,Não,OK
2025-08-07 14:16:00,48.34,204.18,29.31,714.14,9.87,5.22,98.08,99.24,23.7,60.64,0.45,1.5,OK,Não,Não,OK
2025-08-07 14:17:00,50.94,214.02,29.76,714.99,9.81,5.47,97.71,98.73,24.98,60.07,0.36,1.52,OK,Não,Não,OK
2025-08-07 14:18:00,48.9,206.5,29.44,715.8,9.99,4.71,98.18,98.07,24.4,59.11,0.39,1.51,OK,Não,Não,OK
2025-08-07 14:19:00,51.27,184.97,27.98,716.66,10.0,4.95,97.01,99.67,26.0,60.47,0.57,1.52,OK,Não,Não,OK
2025-08-07 14:20:00,50.41,210.52,28.93,717.5,10.02,4.52,98.11,97.73,24.02,60.81,0.64,1.5,OK,Não,Não,OK
2025-08-07 14:21:00,46.97,190.02,30.78,718.28,9.96,5.04,98.15,99.32,23.67,55.09,0.5,1.29,OK,Não,Não,OK
2025-08-07 14:22:00,53.1,196.16,30.48,719.16,9.98,5.07,96.5,98.18,23.86,61.0,0.64,1.4,OK,Não,Não,OK
2025-08-07 14:23:00,53.59,202.5,30.25,720.06,10.04,4.99,99.0,96.98,25.17,61.48,0.49,1.47,OK,Não,Não,OK
2025-08-07 14:24:00,48.77,219.96,28.51,720.87,10.1,4.87,97.12,99.85,26.45,62.9,0.39,1.58,OK,Não,Não,OK
2025-08-07 14:25:00,49.22,231.1,29.73,721.69,9.8,4.59,98.09,98.99,24.93,57.53,0.48,1.47,OK,Não,Não,OK
2025-08-07 14:26:00,50.57,206.07,26.73,722.53,9.96,5.07,99.16,97.88,24.16,57.96,0.65,1.42,OK,Não,Não,OK
2025-08-07 14:27:00,50.67,198.17,30.27,723.38,10.02,5.29,98.93,98.73,23.45,60.42,0.44,1.59,OK,Não,Não,OK
2025-08-07 14:28:00,51.32,205.35,32.14,724.23,9.91,4.88,98.03,97.6,27.19,58.57,0.49,1.64,OK,Não,Não,OK
2025-08-07 14:29:00,54.02,208.88,27.79,725.13,10.17,5.09,97.64,98.83,22.36,57.62,0.62,1.35,OK,Não,Não,OK
2025-08-07 14:30:00,49.65,196.79,29.12,725.96,9.94,4.69,98.95,95.61,24.72,59.17,0.61,1.51,OK,Não,Não,OK
2025-08-07 14:31:00,48.4,217.95,30.49,726.77,10.0,5.09,98.67,96.98,26.11,59.28,0.53,1.23,OK,Não,Não,OK
2025-08-07 14:32:00,47.24,202.3,31.88,727.55,10.06,4.92,97.38,98.98,24.7,57.97,0.55,1.47,OK,Não,Não,OK
2025-08-07 14:33:00,48.54,204.98,29.33,728.36,9.94,4.85,97.21,97.75,24.15,57.96,0.61,1.69,OK,Não,Não,OK
2025-08-07 14:34:00,49.93,206.66,28.96,729.2,9.82,4.85,95.93,98.21,25.8,59.76,0.53,1.51,OK,Não,Não,OK
2025-08-07 14:35:00,53.59,204.22,27.05,730.09,9.96,4.92,98.15,96.65,23.36,57.1,0.63,1.36,OK,Não,Não,OK
2025-08-07 14:36:00,48.96,208.39,30.16,730.9,10.1,5.08,97.92,99.85,22.39,57.07,0.57,1.36,OK,Não,Não,OK
2025-08-07 14:37:00,50.45,193.83,33.06,731.75,9.97,4.74,99.14,99.19,25.53,60.14,0.49,1.41,OK,Não,Não,OK
2025-08-07 14:38:00,49.97,194.42,30.42,732.58,9.92,4.92,98.36,97.8,23.51,63.01,0.54,1.43,OK,Não,Não,OK
2025-08-07 14:39:00,52.38,189.0,29.97,733.45,10.09,4.99,99.33,97.6,25.2,61.47,0.46,1.31,OK,Não,Não,OK
2025-08-07 14:40:00,55.05,204.4,30.48,734.37,9.97,4.78,97.3,99.03,24.82,62.45,0.4,1.53,OK,Não,Não,OK
2025-08-07 14:41:00,48.94,207.79,29.98,735.18,9.95,5.36,99.14,99.98,25.39,56.39,0.39,1.55,OK,Não,Não,OK
2025-08-07 14:42:00,49.02,204.58,28.78,736.0,10.01,4.83,97.47,98.95,24.66,57.18,0.48,1.46,OK,Não,Não,OK
2025-08-07 14:43:00,52.09,216.74,31.23,736.87,10.08,4.87,98.78,100.0,25.83,60.02,0.53,1.7,OK,Não,Não,OK
2025-08-07 14:44:00,51.36,199.94,30.34,737.73,10.24,4.8,96.54,97.08,23.94,61.67,0.68,1.46,OK,Não,Não,OK
2025-08-07 14:45:00,53.69,206.69,30.03,738.62,10.08,5.36,98.24,97.18,26.17,61.28,0.54,1.62,OK,Não,Não,OK
2025-08-07 14:46:00,51.17,189.08,28.54,739.47,10.12,5.11,96.02,96.81,23.17,57.31,0.52,1.36,OK,Não,Não,OK
2025-08-07 14:47:00,49.28,196.13,31.96,740.29,9.95,4.81,97.73,98.44,26.76,62.27,0.49,1.53,OK,Não,Não,OK
2025-08-07 14:48:00,51.18,206.96,31.0,741.15,9.9,5.22,98.44,98.18,28.08,59.84,0.46,1.55,OK,Não,Não,OK
2025-08-07 14:49:00,52.22,208.49,29.17,742.02,10.01,5.04,97.48,97.85,25.16,61.56,0.51,1.43,OK,Não,Não,OK
2025-08-07 14:50:00,51.64,197.06,31.5,742.88,10.01,5.05,96.95,98.81,27.35,58.79,0.47,1.52,OK,Não,Não,OK
2025-08-07 14:51:00,51.01,199.28,29.25,743.73,9.89,4.93,98.85,99.23,27.74,56.91,0.47,1.43,OK,Não,Não,OK
2025-08-07 14:52:00,52.13,184.82,28.83,744.6,9.98,4.85,97.9,96.47,24.52,61.69,0.58,1.47,OK,Não,Não,OK
2025-08-07 14:53:00,52.34,196.43,28.86,745.47,10.04,5.07,97.51,97.4,25.07,60.94,0.41,1.47,OK,Não,Não,OK
2025-08-07 14:54:00,52.76,208.9,27.34,746.35,10.04,4.89,98.04,98.82,23.78,57.51,0.48,1.36,OK,Não,Não,OK
2025-08-07 14:55:00,51.3,205.75,30.71,747.2,10.05,5.36,100.0,97.53,23.88,58.66,0.43,1.55,OK,Não,Não,OK
2025-08-07 14:56:00,49.67,205.01,27.25,748.03,10.03,4.75,99.15,97.2,25.35,61.37,0.51,1.56,OK,Não,Não,OK
2025-08-07 14:57:00,50.29,200.5,28.16,748.87,9.95,5.31,99.16,99.02,22.55,60.41,0.59,1.46,OK,Não,Não,OK
2025-08-07 14:58:00,52.41,200.07,26.89,749.74,9.95,4.98,98.44,96.71,26.25,61.0,0.53,1.52,OK,Não,Não,OK
2025-08-07 14:59:00,48.37,193.4,29.87,750.55,9.88,5.06,98.17,97.7,25.25,58.95,0.48,1.41,OK,Não,Não,OK
2025-08-07 15:00:00,50.74,206.99,29.77,751.4,10.18,5.17,95.6,98.33,26.02,62.85,0.59,1.37,OK,Não,Não,OK
2025-08-07 15:01:00,49.21,204.21,29.51,752.22,10.0,4.87,97.32,97.43,24.73,59.78,0.59,1.46,OK,Não,Não,OK
2025-08-07 15:02:00,50.06,204.92,28.44,753.05,9.98,5.17,97.52,98.78,26.01,55.27,0.5,1.57,OK,Não,Não,OK
2025-08-07 15:03:00,52.56,194.74,28.24,753.93,9.91,4.46,96.13,97.43,25.37,60.21,0.66,1.49,OK,Não,Não,OK
2025-08-07 15:04:00,50.38,178.47,30.7,754.77,10.29,4.86,96.84,99.41,25.76,61.21,0.54,1.46,OK,Não,Não,OK
2025-08-07 15:05:00,50.09,210.97,29.17,755.6,9.89,4.82,96.02,97.87,26.35,60.59,0.54,1.53,OK,Não,Não,OK
2025-08-07 15:06:00,47.28,195.21,30.47,756.39,9.96,4.75,97.96,98.67,23.1,59.15,0.38,1.41,OK,Não,Não,OK
2025-08-07 15:07:00,51.49,191.37,28.67,757.25,10.04,4.96,98.82,98.75,23.95,56.09,0.33,1.38,OK,Não,Não,OK
2025-08-07 15:08:00,51.29,206.93,30.27,758.1,10.06,5.08,99.11,97.37,28.47,58.7,0.51,1.46,OK,Não,Não,OK
2025-08-07 15:09:00,54.33,196.08,31.95,759.01,10.1,5.14,98.41,95.95,25.31,58.89,0.6,1.41,OK,Não,Não,OK
2025-08-07 15:10:00,49.38,210.6,30.88,759.83,10.18,5.05,97.04,98.36,22.42,58.68,0.53,1.38,OK,Não,Não,OK
2025-08-07 15:11:00,50.44,206.17,29.38,760.67,10.05,4.87,96.07,98.07,22.43,61.22,0.6,1.59,OK,Não,Não,OK
2025-08-07 15:12:00,50.5,206.84,30.39,761.51,9.89,5.07,96.24,98.56,24.89,59.33,0.46,1.72,OK,Não,Não,OK
2025-08-07 15:13:00,53.15,186.34,29.64,762.4,9.97,5.02,96.73,97.77,24.22,62.76,0.51,1.34,OK,Não,Não,OK
2025-08-07 15:14:00,49.81,212.12,30.01,763.23,10.03,5.19,97.11,97.57,23.79,59.55,0.5,1.46,OK,Não,Não,OK
2025-08-07 15:15:00,50.56,202.61,29.51,764.07,10.21,5.16,97.84,100.0,27.69,62.43,0.32,1.52,OK,Não,Não,OK
2025-08-07 15:16:00,51.22,196.31,29.75,764.92,9.86,5.01,96.99,96.53,24.45,60.43,0.68,1.33,OK,Não,Não,OK
2025-08-07 15:17:00,50.37,201.43,30.32,765.76,10.12,4.82,98.34,98.73,26.23,60.53,0.62,1.48,OK,Não,Não,OK
2025-08-07 15:18:00,49.11,182.24,28.51,766.58,10.02,4.87,97.77,97.43,25.38,58.63,0.59,1.48,OK,Não,Não,OK
2025-08-07 15:19:00,50.39,204.09,28.48,767.42,10.08,4.89,98.01,97.66,24.56,57.3,1.72,2.65,OK,Não,Não,Alerta: Vibração Alta
2025-08-07 15:20:00,52.15,189.71,27.92,768.29,9.99,4.94,99.14,97.68,23.29,59.85,0.45,1.42,OK,Não,Não,OK
2025-08-07 15:21:00,47.95,186.47,27.6,769.09,9.92,5.05,96.82,97.2,26.15,63.37,0.58,1.44,OK,Não,Não,OK
2025-08-07 15:22:00,50.27,184.78,28.17,769.93,10.08,5.14,98.42,98.57,21.48,59.08,0.45,1.6,OK,Não,Não,OK
2025-08-07 15:23:00,48.6,211.13,30.24,770.74,10.07,4.99,97.99,99.39,26.31,58.77,0.51,1.54,OK,Não,Não,OK
2025-08-07 15:24:00,52.39,193.71,28.66,771.61,10.1,5.0,97.67,98.47,25.23,59.66,0.33,1.57,OK,Não,Não,OK
2025-08-07 15:25:00,46.95,215.34,30.77,772.39,10.0,5.03,98.89,98.1,25.93,63.54,0.49,1.32,OK,Não,Não,OK
2025-08-07 15:26:00,48.88,194.64,30.05,773.21,9.94,4.9,98.88,97.01,25.01,61.57,0.35,1.43,OK,Não,Não,OK
2025-08-07 15:27:00,50.75,182.93,27.05,774.06,9.84,4.81,97.05,98.52,23.15,62.43,0.37,1.65,OK,Não,Não,OK
2025-08-07 15:28:00,53.13,188.83,30.98,774.94,10.08,4.65,97.82,100.0,25.6,56.04,0.49,1.49,OK,Não,Não,OK
2025-08-07 15:29:00,49.87,212.36,31.22,775.77,10.04,4.86,98.28,97.62,26.27,58.35,0.43,1.49,OK,Não,Não,OK
2025-08-07 15:30:00,48.89,198.44,28.51,776.59,9.9,5.09,97.73,97.62,24.28,58.42,0.53,1.49,OK,Não,Não,OK
2025-08-07 15:31:00,53.76,194.52,30.63,777.48,9.95,4.86,98.59,97.44,25.99,62.27,0.67,1.66,OK,Não,Não,OK
2025-08-07 15:32:00,47.1,201.6,28.72,778.27,9.95,4.95,98.28,97.51,25.44,61.32,0.44,1.43,OK,Não,Não,OK
2025-08-07 15:33:00,45.6,205.02,30.15,779.03,9.85,5.09,99.83,95.25,25.68,62.11,0.47,1.57,OK,Não,Não,OK
2025-08-07 15:34:00,50.88,211.17,28.1,779.88,9.92,5.1,96.47,98.41,23.71,56.25,0.57,1.53,OK,Não,Não,OK
2025-08-07 15:35:00,49.0,214.48,27.31,780.69,9.89,4.78,97.88,97.15,26.92,62.22,0.43,1.36,OK,Não,Não,OK
2025-08-07 15:36:00,47.96,196.4,29.43,781.49,9.96,5.2,97.09,96.39,25.44,61.32,0.43,1.47,OK,Não,Não,OK
